dataset,category,case,vertices,triangulations,median_time,mad_time,min_time,max_time,n_runs,median_time_per_tri,mad_time_per_tri,median_tri_per_sec,mad_tri_per_sec,median_avg_time_per_tri,median_mem,median_mem_per_vertex,time_limit_frac,any_time_limit,median_unsuccessful_check_pct,median_check_success_rate,median_total_checks,median_successful_checks,median_failed_checks,median_checks_ratio,median_invalid_traversal_pct,median_traversal_success_rate
results-with-vgs,2_triangulation_subdivide_2,case_019.txt,28,1099392470.0,360.027498222,0.014612686477161104,360.001069487,360.037354344,5,3.2745455268308324e-07,2.1153185120458355e-09,3053858.8998266854,19813.906863866614,3.27478592082771e-07,,,1.0,True,,,,,,,,
results-with-vgs,2_triangulation_subdivide_2,case_021.txt,31,1102006813.0,360.022288643,0.019382630253000136,360.006054252,360.046368926,5,3.2668555592223914e-07,2.91756342257808e-09,3061047.487015403,27503.27610171367,3.266969717391394e-07,,,1.0,True,,,,,,,,
results-with-vgs,2_triangulation_subdivide_2,case_004.txt,19,1112729672.0,360.02717857,0.015008546607594542,360.001507302,360.045498884,5,3.235531393019238e-07,1.8334419790609763e-09,3090682.4213096243,17580.81544598893,3.235531393019238e-07,,,1.0,True,,,,,,,,
results-with-vgs,2_triangulation_subdivide_2,case_005.txt,21,1122586498.0,360.021828982,0.018714309755346003,360.003617055,360.042631874,5,3.207104636706578e-07,1.7839157337512525e-09,3118077.248102869,17409.268264388058,3.207074284461953e-07,,,1.0,True,,,,,,,,
results-with-vgs,2_triangulation_subdivide_2,case_020.txt,28,1125714599.0,360.014024464,0.010612022328586272,360.006017929,360.021968158,5,3.1980932359215145e-07,6.0527031717036106e-09,3126863.1844995446,58433.01306862332,3.1980932359215145e-07,,,1.0,True,,,,,,,,
results-with-vgs,2_triangulation_subdivide_2,case_024.txt,30,1127709328.0,360.011939668,0.010083300481852643,360.005138575,360.046143743,5,3.1923575484958653e-07,8.340495477943604e-10,3132481.1986400685,8169.66324210867,3.1924178574144066e-07,,,1.0,True,,,,,,,,
results-with-vgs,2_triangulation_subdivide_2,case_003.txt,16,1136369606.0,360.037793564,0.00869023766103761,360.010120416,360.050182449,5,3.168072416889334e-07,1.3465801195461618e-09,3156493.502701809,13455.159999623504,3.1683159393124424e-07,,,1.0,True,,,,,,,,
results-with-vgs,2_triangulation_subdivide_2,case_007.txt,24,1136856583.0,360.026942005,0.026203496121601253,360.003858445,360.049628757,5,3.1667078624727463e-07,3.48192092735728e-09,3157853.655686265,34466.241991105824,3.1668633263743877e-07,,,1.0,True,,,,,,,,
results-with-vgs,2_triangulation_subdivide_2,case_006.txt,21,1155387176.0,360.021516525,0.011476736917793244,360.012166791,360.05060296,5,3.1160918604310353e-07,1.1412043248663831e-09,3209148.0122850887,11781.945761490852,3.116024861652091e-07,,,1.0,True,,,,,,,,
results-with-vgs,2_triangulation_subdivide_2,case_009.txt,24,1188828376.0,360.037892104,0.01270100869379013,360.012017128,360.046458817,5,3.028378186331245e-07,1.3545968948128396e-09,3302097.4874061504,14815.01536284492,3.0285102490184836e-07,,,1.0,True,,,,,,,,
results-with-vgs,2_triangulation_subdivide_2,case_017.txt,29,1191421823.0,360.028378624,0.011406515051461315,360.009985825,360.042459941,5,3.021773464988814e-07,4.679804473643731e-10,3309314.91584761,5130.477582913027,3.021838039842586e-07,,,1.0,True,,,,,,,,
results-with-vgs,2_triangulation_subdivide_2,case_018.txt,28,1215795630.0,360.0134172,0.009501861826765741,360.007008282,360.03183796,5,2.961285836830981e-07,1.708890915643068e-09,3376911.433413498,19563.53804971066,2.961134324853594e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_001.txt,12,54721224.0,19.184210427,0.1545819783815993,19.079946311,19.900599778,5,3.5058079890537535e-07,2.824899866669579e-09,2852409.4962482764,23109.661625741228,3.5058079890537535e-07,159744.0,13312.0,0.0,False,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_004.txt,26,866357519.0,360.021401286,0.026081455902537718,360.002670563,360.045873668,5,4.1553592214278456e-07,2.1253414221484905e-09,2406530.811688489,12266.365498717238,4.1555754222755236e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_032.txt,53,868748774.0,360.021259286,0.012963691314007701,360.003829448,360.033148095,5,4.1442361008270037e-07,2.889221144488727e-10,2412989.9351063636,1683.0463356296239,4.14413545159144e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_041.txt,59,871114935.0,360.022727405,0.015534847368596479,360.007917786,360.04822031,5,4.133188467374859e-07,1.0886421100651516e-09,2419439.6357520493,6361.270344890208,4.1328958205153495e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_036.txt,60,900522838.0,360.018059544,0.0123257003645611,360.009745973,360.04018455,5,3.998123860463381e-07,1.0018376249116313e-09,2501173.137452776,6277.973518452548,3.997878169792735e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_035.txt,52,906176497.0,360.00875304,0.0035575046303730003,360.006353536,360.049434745,5,3.9732815399316185e-07,5.93052922420756e-10,2516811.330760141,3760.384171919208,3.9728326019473e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_027.txt,46,911545917.0,360.047356951,0.002822001596438258,360.023813298,360.049260365,5,3.9498543105316764e-07,6.09269877457312e-10,2531738.94878516,3909.3056977567285,3.9498543105316764e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_046.txt,63,916061184.0,360.031724005,0.027558370131627416,360.004816173,360.050311871,5,3.9299703438476877e-07,1.1361470869580676e-09,2544548.46349028,7341.925770901032,3.93021481854426e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_047.txt,67,930225939.0,360.025333213,0.01378642311903319,360.011445251,360.03789076,5,3.8701999084762137e-07,8.108539788885374e-11,2583845.8571865424,541.423661724306,3.8702998714487577e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_042.txt,59,947331159.0,360.017870833,0.0025146645468604447,360.014060826,360.023961572,5,3.800297893780141e-07,3.216535878927914e-10,2631372.6659077876,2225.8979923804113,3.800338112102571e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_014.txt,36,954210607.0,360.024445839,0.028436748362385057,360.002955501,360.050361914,5,3.773008214307138e-07,5.722858699701716e-09,2650405.043402845,40616.59387993684,3.773008214307138e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_010.txt,32,956123536.0,360.032492619,0.007842399507567972,360.022852676,360.040426705,5,3.765626649159278e-07,2.0705930803457376e-09,2655600.4967281134,14656.624004141275,3.765543667350952e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_049.txt,66,956338709.0,360.016300867,0.01721120984521782,360.004692065,360.030482944,3,3.764527122858518e-07,3.102700346689101e-10,2656376.13268322,2188.1526254205914,3.764527122858518e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_044.txt,63,968345974.0,360.044672093,0.007570698231610083,360.036746252,360.049778459,5,3.718071647355246e-07,1.184057055295535e-09,2689566.2452102667,8546.833908515964,3.718140848004393e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_048.txt,66,973606577.0,360.038773412,0.010015514527179891,360.010612363,360.045528784,5,3.6980597429140004e-07,4.394478394538472e-10,2704120.726865324,3210.787291106925,3.697990357885596e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_033.txt,53,983795533.0,360.019960292,0.012040864735217326,360.008290006,360.031698942,5,3.659582399669221e-07,5.981071062888274e-10,2732552.2171338103,4470.899574818949,3.6594998474342537e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_026.txt,46,985848193.0,360.00907902,0.010752675107999106,360.001437732,360.022932408,5,3.651736487475613e-07,5.201280141933978e-10,2738423.2225674205,3904.1708099090206,3.6517699335074e-07,4096.0,89.043478,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_037.txt,56,987034452.0,360.027453413,0.005658726893425353,360.003121814,360.040236302,5,3.6475360228358067e-07,5.255461192783285e-10,2741576.7623387086,3946.297312620226,3.64756724229318e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_038.txt,56,989686126.0,360.020350143,0.010882187631006695,360.009029141,360.034259449,5,3.637686623028856e-07,5.70440217304835e-10,2748999.855208439,4315.381199896836,3.6377225130768376e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_011.txt,36,990301790.0,360.013727208,0.007894392806934967,360.008402513,360.031999438,5,3.6353425414892967e-07,2.038837371302648e-09,2750772.4198950683,15485.950685736057,3.6353940873720926e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_013.txt,36,992608027.0,360.034097998,0.013531707991232246,360.003423424,360.04322501,5,3.627152795511294e-07,9.513464718910574e-09,2756983.387183272,71054.42635178463,3.627152795511294e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_040.txt,60,995448795.0,360.036081301,0.010874481076211657,360.022737932,360.046260726,5,3.6168859524612717e-07,5.13743985008013e-10,2764809.3225596603,3930.91266988507,3.616821710060938e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_018.txt,39,995559502.0,360.020698379,0.02156694483298007,360.006151674,360.045462635,5,3.616425131563859e-07,4.027278109000707e-09,2765161.6268012375,31026.08948265603,3.616265001295724e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_034.txt,53,996288443.0,360.032838414,0.006559416771601332,360.003406414,360.048548835,5,3.613740989806905e-07,9.451983588367363e-10,2767215.477868085,7250.630336479429,3.613740989806905e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_028.txt,50,996452291.0,360.02037865,0.022119664043371436,360.005459141,360.048394023,5,3.613281990186121e-07,9.150736297666429e-10,2767567.0006272877,7020.932682706237,3.613021736230822e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_030.txt,49,997077138.0,360.019503404,0.0013069875125459815,360.003305677,360.039285704,5,3.6107561111084264e-07,1.0539266507855183e-09,2769503.0326848105,8099.718624685206,3.6107487543656824e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_043.txt,59,999403709.0,360.029315517,0.008276085211754956,360.023733374,360.040741635,5,3.6024334769403986e-07,9.78980844587088e-10,2775901.3633454107,7557.515241289898,3.602441258470454e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_045.txt,63,999858038.0,360.03064103,0.017293024161060884,360.018140916,360.042707882,5,3.600692570678719e-07,2.466103476424673e-10,2777243.489608732,1901.2473916467927,3.60081758956665e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_039.txt,56,1003553468.0,360.028358224,0.01740108790982672,360.00242103,360.044557262,5,3.5876968068232515e-07,9.419843949377128e-10,2787303.5371833895,7331.31756066369,3.5875353900326513e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_020.txt,39,1013916424.0,360.034737957,0.007774460845193198,360.029494155,360.048329822,5,3.5509311165571964e-07,5.054299860063845e-09,2816162.767385782,40473.065994686076,3.5509311165571964e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_006.txt,29,1022819078.0,360.02842216,0.009207297376207088,360.017937202,360.049621624,5,3.519901218766668e-07,8.637020114297863e-10,2840988.817153193,6982.683400200966,3.5199619356337425e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_024.txt,42,1026797200.0,360.020405661,0.011118217550983854,360.012906526,360.033516807,5,3.506374158470631e-07,2.2853073636696644e-09,2851948.921606724,18669.878556641856,3.5062464687379354e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_031.txt,53,1028392567.0,360.026656409,0.009753190696244678,360.003151846,360.03944975,5,3.500867936640775e-07,3.386051012776073e-10,2856434.5130926035,2764.556393225943,3.500867936640775e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_029.txt,50,1032578062.0,360.040214196,0.002508722286032298,360.033808001,360.049876322,5,3.4869022456725405e-07,7.688288278899133e-10,2867875.06372185,6314.0020271108615,3.486808672834268e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_016.txt,40,1060091180.0,360.025491332,0.02390659734539223,360.008629809,360.042922707,5,3.396339197039636e-07,5.232351108955994e-09,2944346.668529556,44893.6843950343,3.396174764249996e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_015.txt,40,1060260350.0,360.015592619,0.011305560369604211,360.005290569,360.036396006,5,3.395539525919271e-07,6.072755157940694e-09,2945040.080866887,53313.71077148308,3.395539525919271e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_021.txt,43,1061420402.0,360.036601122,0.006483615881392302,360.022559922,360.046216413,5,3.392116975842716e-07,5.345747321707258e-09,2948011.5430027773,46957.81038673262,3.392026386939564e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_007.txt,33,1061614087.0,360.012759845,0.011346945665983661,360.00372515,360.027574152,5,3.3910978533388656e-07,3.1897279747249127e-10,2948897.5053179394,2772.027649164453,3.3911829567216357e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_003.txt,22,1064869270.0,360.02412369,0.0068153431836024195,360.003619582,360.031413065,5,3.380730665483473e-07,6.826648780033865e-09,2957940.4541443754,60553.89717630436,3.38092321595495e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_019.txt,39,1066117655.0,360.039802453,0.003937057643431933,360.00485278,360.042457962,5,3.3767835200140273e-07,3.709682237012312e-09,2961398.011074888,32776.32903072862,3.3771113419278285e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_012.txt,36,1075370514.0,360.025209995,0.01019123376184982,360.017795991,360.042188001,5,3.3478538923562116e-07,1.7943395312663569e-09,2986988.178555792,16002.30775242507,3.3479178135155753e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_017.txt,40,1078187419.0,360.019730323,0.026433654945556155,360.001901067,360.044019208,5,3.33895475613039e-07,1.0339727910103518e-09,2994949.2372245514,9255.11629300694,3.339120119365815e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_008.txt,33,1082295093.0,360.01863737,0.006317045771399898,360.004753232,360.041667478,5,3.3264763047299525e-07,1.2544748161742765e-09,3006184.04699919,11308.104102142624,3.3264369366405323e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_002.txt,19,1096912072.0,360.016729174,0.01812660266759359,360.004502948,360.04965626,5,3.2819814107032636e-07,1.4703225375809972e-09,3046939.8660784,13691.61499619791,3.282092871104804e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_022.txt,43,1101947168.0,360.041260208,0.0053242997765972746,360.024568858,360.044851399,5,3.2673187123976525e-07,4.0540596499736885e-09,3060613.573464865,37660.635108580966,3.2673187123976525e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_023.txt,43,1102874259.0,360.027368628,0.00286009996857224,360.025439517,360.035425793,5,3.2644462021848673e-07,2.724414461534324e-10,3063306.7236050884,2555.1108424181257,3.2644462021848673e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_005.txt,29,1109165454.0,360.026903214,0.018253053621616493,360.014061,360.047361186,5,3.2460370401150273e-07,6.622393172394906e-10,3080679.572173224,6276.402898243572,3.245926042103363e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_009.txt,33,1121639206.0,360.039853659,0.009972700004345391,360.00991759,360.046580153,5,3.2096766559531264e-07,9.860173907807926e-09,3115578.63046814,97736.17187815599,3.2099435516611215e-07,,,1.0,True,,,,,,,,
results-with-vgs,3_triangulation_subdivide_3,case_025.txt,46,1146765174.0,360.035226899,0.01150602271559869,360.026410562,360.0441144,5,3.1394955019971685e-07,4.449284478455647e-09,3185225.1400387636,44713.513544555026,3.1395723820524744e-07,,,1.0,True,,,,,,,,
results-with-vgs,4_halin,case_001.txt,4,1.0,2.415e-06,3.750977999999999e-07,2.147e-06,4.587e-06,5,2.415e-06,3.750977999999999e-07,414078.67494824016,58215.89205397302,2.415e-06,217088.0,54272.0,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_002.txt,6,8.0,1.4418e-05,2.5812065999999985e-06,1.0771e-05,1.6904e-05,5,1.80225e-06,3.226508249999998e-07,554861.9780829519,88632.55151412643,1.80225e-06,212992.0,35498.666667,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_003.txt,7,20.0,3.069e-05,7.356661199999996e-06,2.5511e-05,3.648e-05,5,1.5344999999999999e-06,3.678330599999997e-07,651678.0710329098,153348.96074497112,1.5344999999999999e-06,217088.0,31012.571429,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_004.txt,8,100.0,0.000126575,3.4715079000000005e-05,9.1441e-05,0.000184568,5,1.26575e-06,3.4715078999999983e-07,790045.4276120877,265863.6044313921,1.26575e-06,278528.0,34816.0,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_006.txt,9,224.0,0.000276713,4.011767340000002e-05,0.000163844,0.000306761,5,1.2353258928571429e-06,1.7909675625000007e-07,809502.9868491903,106907.07650060013,1.2353258928571429e-06,278528.0,30947.555556,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_005.txt,9,280.0,0.000366669,3.27610122e-05,0.000317311,0.000410022,5,1.309532142857143e-06,1.1700361499999987e-07,763631.5041631553,64350.640293115954,1.309532142857143e-06,282624.0,31402.666667,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_010.txt,9,280.0,0.000312638,3.3831449399999976e-05,0.000188415,0.000335457,5,1.1165642857142857e-06,1.2082660499999986e-07,895604.5010523353,90323.34504799219,1.1165642857142857e-06,217088.0,24120.888889,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_014.txt,10,672.0,0.000822562,0.0001003141986,0.000507679,0.000890223,5,1.2240505952380951e-06,1.4927708125000008e-07,816959.6942236574,92058.57073401533,1.2240505952380951e-06,217088.0,21708.8,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_011.txt,10,840.0,0.000863625,6.146266560000006e-05,0.000822169,0.001355222,5,1.028125e-06,7.316983999999996e-08,972644.3768996961,72711.71265896235,1.028125e-06,217088.0,21708.8,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_018.txt,10,840.0,0.000838923,6.770292899999994e-05,0.000788032,0.001110851,5,9.987178571428571e-07,8.059872499999988e-08,1001283.788857857,85457.49966075903,9.987178571428571e-07,217088.0,21708.8,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_008.txt,10,1400.0,0.000965614,0.00010466414700000001,0.000839994,0.001551785,5,6.897242857142857e-07,7.476010500000004e-08,1449854.7038464646,146445.172597447,6.897242857142857e-07,278528.0,27852.8,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_007.txt,10,1568.0,0.001166424,0.00021552852720000022,0.001021052,0.001526231,5,7.438928571428572e-07,1.3745441785714293e-07,1344279.6101589128,223366.711221315,7.438928571428572e-07,151552.0,15155.2,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_009.txt,10,1750.0,0.001184746,0.00014123395859999986,0.001089485,0.002245712,5,6.769977142857143e-07,8.070511919999987e-08,1477109.8615230606,191483.1989701551,6.769977142857143e-07,282624.0,28262.4,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_012.txt,11,4200.0,0.003420543,0.0002622674922000001,0.003049017,0.003631196,5,8.14415e-07,6.244464099999994e-08,1227875.2233198064,89516.92190963593,8.14415e-07,282624.0,25693.090909,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_016.txt,11,4200.0,0.00239179,0.00012225816120000024,0.002309328,0.002940843,5,5.694738095238095e-07,2.9109086000000024e-08,1756007.007304153,92964.78792415842,5.694738095238095e-07,278528.0,25320.727273,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_019.txt,11,4200.0,0.003139611,0.00017643384779999984,0.00299096,0.00382952,5,7.475264285714286e-07,4.200805899999986e-08,1337745.344885083,72430.6587323978,7.475264285714286e-07,278528.0,25320.727273,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_015.txt,11,4704.0,0.00389197,0.00026208958020000053,0.003264257,0.004068747,5,8.273745748299319e-07,5.571632232142871e-08,1208642.4098849683,77855.06983321098,8.273745748299319e-07,217088.0,19735.272727,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_017.txt,11,4704.0,0.003095859,0.0001307371505999995,0.003007678,0.003488637,5,6.581332908163265e-07,2.779276160714269e-08,1519449.0446754843,66047.10962502129,6.581332908163265e-07,282624.0,25693.090909,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_013.txt,11,5250.0,0.004115427,0.00034745768819999956,0.00388107,0.005093876,5,7.838908571428571e-07,6.618241679999987e-08,1275687.7961873703,105425.82354920257,7.838908571428571e-07,159744.0,14522.181818,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_020.txt,12,10560.0,0.006836533,0.0003358474475999992,0.006519574,0.007161077,5,6.473989583333333e-07,3.1803735568181644e-08,1544642.5841870434,78481.65203962507,6.473989583333333e-07,278528.0,23210.666667,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_024.txt,12,10560.0,0.009393343,0.0009383879483999999,0.00862103,0.010081373,5,8.895211174242424e-07,8.886249511363635e-08,1124200.4044779371,105217.13205694425,8.895211174242424e-07,278528.0,23210.666667,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_022.txt,12,13200.0,0.007838415,0.0002604957851999997,0.007618535,0.008560758,5,5.938193181818182e-07,1.9734529181818246e-08,1684013.923733306,57248.46139358748,5.938193181818182e-07,217088.0,18090.666667,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_023.txt,12,13200.0,0.007062754,0.00015040087440000002,0.00696131,0.008232287,5,5.350571212121213e-07,1.1394005636363671e-08,1868959.3322944562,40379.34207715594,5.350571212121213e-07,217088.0,18090.666667,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_031.txt,12,13200.0,0.007431703,7.455105839999911e-05,0.007381419,0.008391727,5,5.63007803030303e-07,5.6478074545453916e-09,1776174.316976876,17939.054162014334,5.63007803030303e-07,217088.0,18090.666667,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_026.txt,12,14784.0,0.006589591,0.0004412573423999997,0.006291967,0.007354534,5,4.4572449945887445e-07,2.9846952272727245e-08,2243538.331893436,157339.9482075839,4.4572449945887445e-07,278528.0,23210.666667,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_027.txt,12,16500.0,0.010886088,0.00044002085399999985,0.010496427,0.01165517,5,6.597629090909091e-07,2.6667930545454544e-08,1515695.9965783851,62982.253102972776,6.597629090909091e-07,278528.0,23210.666667,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_040.txt,13,48048.0,0.041053701,0.0013706088438000005,0.040129238,0.044504118,5,8.544310064935064e-07,2.8525825087412653e-08,1170369.5118742157,39973.81668420148,8.544310064935064e-07,217088.0,16699.076923,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_025.txt,13,73920.0,0.05107233,0.0006510897203999957,0.049697875,0.102397969,5,6.909135551948052e-07,8.808031931818155e-09,1447359.0689909782,18611.524814239016,6.909135551948052e-07,278528.0,21425.230769,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_028.txt,13,73920.0,0.037858759,0.0004011040865999987,0.037321908,0.039299882,5,5.121585362554112e-07,5.426191647727258e-09,1952520.419383002,20835.35642430473,5.121585362554112e-07,278528.0,21425.230769,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_021.txt,13,92400.0,0.064577612,0.001995458026800002,0.063231694,0.06970895,5,6.988919047619048e-07,2.1595866090909033e-08,1430836.4329111455,45154.16027112037,6.988919047619048e-07,278528.0,21425.230769,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_030.txt,13,92400.0,0.055019282,0.0006366536441999917,0.053540404,0.055448699,5,5.954467748917749e-07,6.890190954545375e-09,1679411.2289578768,19282.74780669632,5.954467748917749e-07,282624.0,21740.307692,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_035.txt,14,171600.0,0.089449687,0.0004541070366000003,0.089143396,0.092484974,5,5.212685722610723e-07,2.6463114020979527e-09,1918396.874882301,9772.541309459544,5.212685722610723e-07,278528.0,19894.857143,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_042.txt,14,192192.0,0.132098042,0.00336302161019998,0.129829715,0.142164678,5,6.873233121045621e-07,1.7498239313811154e-08,1454919.3696603014,37687.2527315192,6.873233121045621e-07,278528.0,19894.857143,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_039.txt,14,214500.0,0.149968623,0.002153089541399991,0.146802997,0.151420862,5,6.991544195804195e-07,1.0037713479720326e-08,1430299.189984561,20337.767110509492,6.991544195804195e-07,217088.0,15506.285714,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_033.txt,14,240240.0,0.144969262,0.005239087341599989,0.141435546,0.152479693,5,6.034351565101565e-07,2.1807722867132844e-08,1657178.8852729348,61385.593410868685,6.034351565101565e-07,217088.0,15506.285714,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_037.txt,14,240240.0,0.154611332,0.003387032317200016,0.151733402,0.17153798,5,6.43570313020313e-07,1.409853611888125e-08,1553831.7721756643,33543.76991919179,6.43570313020313e-07,217088.0,15506.285714,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_032.txt,14,288288.0,0.193670611,0.003705800212800001,0.177980354,0.196170139,5,6.717956037018537e-07,1.2854507342657272e-08,1488547.99657755,28119.7816884868,6.717956037018537e-07,217088.0,15506.285714,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_036.txt,14,288288.0,0.189586368,0.0014421546719999739,0.187871323,0.202501373,5,6.576283716283717e-07,5.002479020978935e-09,1520615.6594550088,11620.210152377573,6.576283716283717e-07,278528.0,19894.857143,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_041.txt,14,288288.0,0.112484424,0.0025176727421999954,0.110786277,0.118415653,5,3.9018073593073593e-07,8.733186057692259e-09,2562914.8441032157,58243.50288058126,3.9018073593073593e-07,278528.0,19894.857143,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_038.txt,14,300300.0,0.185465292,0.000619843925399982,0.180120344,0.185883371,5,6.1760003996004e-07,2.064082335664206e-09,1619170.8796921421,5399.263143133571,6.1760003996004e-07,217088.0,15506.285714,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_029.txt,14,443520.0,0.267884032,0.0007234554264000109,0.265280332,0.268371996,5,6.039953823953824e-07,1.6311675378787322e-09,1655641.796521862,4463.144663828326,6.039953823953824e-07,159744.0,11410.285714,0.0,False,,,,,,,,
results-with-vgs,4_halin,case_043.txt,15,715000.0,0.381095732,0.003165517051199992,0.375446293,0.391499879,5,5.330010237762238e-07,4.427296575104859e-09,1876169.004170322,15497.30421394285,5.330010237762238e-07,217088.0,14472.533333,0.0,False,,,,,,,,
