filename,runIndex,vertices,triangulations,timeSeconds,peakMemoryBytes,memoryPerVertex,startTime,endTime,status
case_014.txt,4,18,925312796,360.045580655,0,0.000000,2026-09-06 08:40:20,2026-09-06 08:46:20,time_limit_exceeded
case_014.txt,5,18,913480999,360.045302684,0,0.000000,2026-09-06 08:46:20,2026-09-06 08:52:20,time_limit_exceeded
case_015.txt,1,18,745267304,360.028280354,0,0.000000,2026-09-06 08:52:20,2026-09-06 08:58:20,time_limit_exceeded
case_015.txt,2,18,835730391,360.007322656,0,0.000000,2026-09-06 08:58:20,2026-09-06 09:04:20,time_limit_exceeded
case_015.txt,3,18,833593349,360.037667619,0,0.000000,2026-09-06 09:04:20,2026-09-06 09:10:20,time_limit_exceeded
case_015.txt,4,18,828687590,360.020750353,0,0.000000,2026-09-06 09:10:20,2026-09-06 09:16:20,time_limit_exceeded
case_015.txt,5,18,836549989,360.025339294,0,0.000000,2026-09-06 09:16:20,2026-09-06 09:22:21,time_limit_exceeded
case_016.txt,1,19,853192433,360.024859432,0,0.000000,2026-09-06 09:22:21,2026-09-06 09:28:21,time_limit_exceeded
case_016.txt,2,19,853444409,360.009766853,0,0.000000,2026-09-06 09:28:21,2026-09-06 09:34:21,time_limit_exceeded
case_016.txt,3,19,865065154,360.021068678,0,0.000000,2026-09-06 09:34:21,2026-09-06 09:40:21,time_limit_exceeded
case_016.txt,4,19,855692763,360.042921763,0,0.000000,2026-09-06 09:40:21,2026-09-06 09:46:21,time_limit_exceeded
case_016.txt,5,19,833564983,360.031032636,0,0.000000,2026-09-06 09:46:21,2026-09-06 09:52:21,time_limit_exceeded
case_017.txt,1,17,246418336,103.136408724,151552,8914.823529,2026-09-06 09:52:21,2026-09-06 09:54:04,completed
case_017.txt,2,17,246418336,100.980497306,278528,16384.000000,2026-09-06 09:54:04,2026-09-06 09:55:45,completed
case_017.txt,3,17,246418336,97.536564041,282624,16624.941176,2026-09-06 09:55:45,2026-09-06 09:57:22,completed
case_017.txt,4,17,246418336,98.595723943,282624,16624.941176,2026-09-06 09:57:23,2026-09-06 09:59:01,completed
case_017.txt,5,17,246418336,97.832838893,282624,16624.941176,2026-09-06 09:59:01,2026-09-06 10:00:39,completed
case_018.txt,1,17,246419208,101.763596949,278528,16384.000000,2026-09-06 10:00:39,2026-09-06 10:02:21,completed
case_018.txt,2,17,246419208,99.232917137,151552,8914.823529,2026-09-06 10:02:21,2026-09-06 10:04:01,completed
case_018.txt,3,17,246419208,100.810214019,278528,16384.000000,2026-09-06 10:04:01,2026-09-06 10:05:42,completed
case_018.txt,4,17,246419208,99.847029161,282624,16624.941176,2026-09-06 10:05:42,2026-09-06 10:07:22,completed
case_018.txt,5,17,246419208,99.259197039,282624,16624.941176,2026-09-06 10:07:22,2026-09-06 10:09:01,completed
case_019.txt,1,19,796778431,360.001092196,0,0.000000,2026-09-06 10:09:01,2026-09-06 10:15:01,time_limit_exceeded
case_019.txt,2,19,873619350,360.001365544,0,0.000000,2026-09-06 10:15:01,2026-09-06 10:21:01,time_limit_exceeded
case_019.txt,3,19,869705557,360.023015167,0,0.000000,2026-09-06 10:21:01,2026-09-06 10:27:01,time_limit_exceeded
case_019.txt,4,19,873216560,360.039968116,0,0.000000,2026-09-06 10:27:01,2026-09-06 10:33:01,time_limit_exceeded
case_019.txt,5,19,869019855,360.013232621,0,0.000000,2026-09-06 10:33:01,2026-09-06 10:39:01,time_limit_exceeded
case_020.txt,1,19,834983982,360.032753094,0,0.000000,2026-09-06 10:39:01,2026-09-06 10:45:01,time_limit_exceeded
case_020.txt,2,19,835815891,360.000577194,0,0.000000,2026-09-06 10:45:01,2026-09-06 10:51:01,time_limit_exceeded
case_020.txt,3,19,862971455,360.014530172,0,0.000000,2026-09-06 10:51:01,2026-09-06 10:57:01,time_limit_exceeded
case_020.txt,4,19,787215826,360.047047837,0,0.000000,2026-09-06 10:57:01,2026-09-06 11:03:01,time_limit_exceeded
case_020.txt,5,19,836771327,360.016924169,0,0.000000,2026-09-06 11:03:01,2026-09-06 11:09:01,time_limit_exceeded
case_021.txt,1,19,937010130,360.045314526,0,0.000000,2026-09-06 11:09:01,2026-09-06 11:15:01,time_limit_exceeded
case_021.txt,2,19,921779668,360.015512690,0,0.000000,2026-09-06 11:15:01,2026-09-06 11:21:01,time_limit_exceeded
case_021.txt,3,19,946448128,360.008938318,0,0.000000,2026-09-06 11:21:01,2026-09-06 11:27:01,time_limit_exceeded
case_021.txt,4,19,938740802,360.026975085,0,0.000000,2026-09-06 11:27:01,2026-09-06 11:33:01,time_limit_exceeded
case_021.txt,5,19,913354424,360.027634022,0,0.000000,2026-09-06 11:33:01,2026-09-06 11:39:01,time_limit_exceeded
case_022.txt,1,19,926152750,360.022593423,0,0.000000,2026-09-06 11:39:01,2026-09-06 11:45:01,time_limit_exceeded
case_022.txt,2,19,913331187,360.037265243,0,0.000000,2026-09-06 11:45:01,2026-09-06 11:51:01,time_limit_exceeded
case_022.txt,3,19,887664470,360.017164226,0,0.000000,2026-09-06 11:51:01,2026-09-06 11:57:01,time_limit_exceeded
case_022.txt,4,19,891139872,360.042362204,0,0.000000,2026-09-06 11:57:01,2026-09-06 12:03:02,time_limit_exceeded
case_022.txt,5,19,914056894,360.041048498,0,0.000000,2026-09-06 12:03:02,2026-09-06 12:09:02,time_limit_exceeded
case_023.txt,1,18,303046688,115.261004064,151552,8419.555556,2026-09-06 12:09:02,2026-09-06 12:10:57,completed
case_023.txt,2,18,303046688,114.645897713,278528,15473.777778,2026-09-06 12:10:57,2026-09-06 12:12:52,completed
case_023.txt,3,18,303046688,116.194565605,282624,15701.333333,2026-09-06 12:12:52,2026-09-06 12:14:48,completed
case_023.txt,4,18,303046688,117.601561261,151552,8419.555556,2026-09-06 12:14:48,2026-09-06 12:16:46,completed
case_023.txt,5,18,303046688,118.672101299,278528,15473.777778,2026-09-06 12:16:46,2026-09-06 12:18:45,completed
case_024.txt,1,18,303044608,119.960476332,217088,12060.444444,2026-09-06 12:18:45,2026-09-06 12:20:45,completed
case_024.txt,2,18,303044608,123.346952673,282624,15701.333333,2026-09-06 12:20:45,2026-09-06 12:22:48,completed
case_024.txt,3,18,303044608,124.633585967,278528,15473.777778,2026-09-06 12:22:48,2026-09-06 12:24:53,completed
case_024.txt,4,18,303044608,121.962408876,151552,8419.555556,2026-09-06 12:24:53,2026-09-06 12:26:55,completed
case_024.txt,5,18,303044608,118.626681171,217088,12060.444444,2026-09-06 12:26:55,2026-09-06 12:28:54,completed
case_025.txt,1,20,945002130,360.018580085,0,0.000000,2026-09-06 12:28:54,2026-09-06 12:34:54,time_limit_exceeded
case_025.txt,2,20,938372386,360.023219185,0,0.000000,2026-09-06 12:34:54,2026-09-06 12:40:54,time_limit_exceeded
case_025.txt,3,20,939914070,360.014518231,0,0.000000,2026-09-06 12:40:54,2026-09-06 12:46:54,time_limit_exceeded
case_025.txt,4,20,922577187,360.021464980,0,0.000000,2026-09-06 12:46:54,2026-09-06 12:52:54,time_limit_exceeded
case_025.txt,5,20,948490531,360.020860703,0,0.000000,2026-09-06 12:52:54,2026-09-06 12:58:54,time_limit_exceeded
case_026.txt,1,20,917795670,360.043857947,0,0.000000,2026-09-06 12:58:54,2026-09-06 13:04:54,time_limit_exceeded
case_026.txt,2,20,906744039,360.036443483,0,0.000000,2026-09-06 13:04:54,2026-09-06 13:10:54,time_limit_exceeded
case_026.txt,3,20,921714430,360.015665422,0,0.000000,2026-09-06 13:10:54,2026-09-06 13:16:54,time_limit_exceeded
case_026.txt,4,20,924359361,360.041325670,0,0.000000,2026-09-06 13:16:54,2026-09-06 13:22:54,time_limit_exceeded
case_026.txt,5,20,921846528,360.021823070,0,0.000000,2026-09-06 13:22:54,2026-09-06 13:28:54,time_limit_exceeded
case_027.txt,1,20,880304844,360.013236746,0,0.000000,2026-09-06 13:28:54,2026-09-06 13:34:54,time_limit_exceeded
case_027.txt,2,20,892659357,360.024191043,0,0.000000,2026-09-06 13:34:54,2026-09-06 13:40:54,time_limit_exceeded
case_027.txt,3,20,882233467,360.012891489,0,0.000000,2026-09-06 13:40:54,2026-09-06 13:46:54,time_limit_exceeded
case_027.txt,4,20,885781928,360.018498833,0,0.000000,2026-09-06 13:46:54,2026-09-06 13:52:54,time_limit_exceeded
case_027.txt,5,20,893458797,360.032241922,0,0.000000,2026-09-06 13:52:54,2026-09-06 13:58:54,time_limit_exceeded
case_028.txt,1,20,984384042,360.022192608,0,0.000000,2026-09-06 13:58:54,2026-09-06 14:04:54,time_limit_exceeded
case_028.txt,2,20,980491724,360.032414308,0,0.000000,2026-09-06 14:04:54,2026-09-06 14:10:54,time_limit_exceeded
case_028.txt,3,20,978268126,360.020147182,0,0.000000,2026-09-06 14:10:54,2026-09-06 14:16:54,time_limit_exceeded
case_028.txt,4,20,989005709,360.004661628,0,0.000000,2026-09-06 14:16:54,2026-09-06 14:22:54,time_limit_exceeded
case_028.txt,5,20,970735620,360.013504126,0,0.000000,2026-09-06 14:22:54,2026-09-06 14:28:54,time_limit_exceeded
case_029.txt,1,22,933796515,360.028864490,0,0.000000,2026-09-06 14:28:54,2026-09-06 14:34:54,time_limit_exceeded
case_029.txt,2,22,918496527,360.022093914,0,0.000000,2026-09-06 14:34:54,2026-09-06 14:40:54,time_limit_exceeded
case_029.txt,3,22,942642600,360.016470205,0,0.000000,2026-09-06 14:40:54,2026-09-06 14:46:54,time_limit_exceeded
case_029.txt,4,22,941993133,360.019278241,0,0.000000,2026-09-06 14:46:54,2026-09-06 14:52:54,time_limit_exceeded
