filename,vertices,triangulations,meanTime,medianTime,minTime,maxTime,stddevTime,perTriangNs,peakMemory,memoryPerVertex
graph_V11F3_theta_a2_b6_c1_T3067350_v3.txt,11,795998,0.363259658,0.361335533,0.360232249,0.368211193,0.004323492,456,4096,372.363636
graph_V11F3_theta_a3_b1_c5_T2642640_v1.txt,11,700780,0.251517485,0.252624397,0.248521525,0.253406532,0.002623883,359,4096,372.363636
graph_V11F3_theta_a3_b1_c5_T2642640_v2.txt,11,700780,0.272185913,0.270269703,0.270060151,0.276227886,0.003502019,388,4096,372.363636
graph_V11F3_theta_a3_b1_c5_T2642640_v3.txt,11,700780,0.273713779,0.274727435,0.269624424,0.276789478,0.003688512,391,4096,372.363636
graph_V11F3_theta_a3_b2_c4_T2378376_v1.txt,11,679966,0.247457100,0.246370365,0.245607575,0.250393361,0.002571319,364,8192,744.727273
graph_V11F3_theta_a3_b2_c4_T2378376_v2.txt,11,679966,0.270656241,0.270591223,0.269162717,0.272214783,0.001527071,398,4096,372.363636
graph_V11F3_theta_a3_b2_c4_T2378376_v3.txt,11,679966,0.274420077,0.273202914,0.271809456,0.278247862,0.003387386,404,4096,372.363636
graph_V11F3_theta_a3_b3_c3_T2299968_v1.txt,11,671060,0.231961777,0.231112495,0.230055672,0.234717165,0.002444042,346,4096,372.363636
graph_V11F3_theta_a3_b3_c3_T2299968_v2.txt,11,671060,0.251475514,0.251178021,0.248901900,0.254346622,0.002734525,375,4096,372.363636
graph_V11F3_theta_a3_b3_c3_T2299968_v3.txt,11,671060,0.252872272,0.252304900,0.251148470,0.255163447,0.002066747,377,4096,372.363636
graph_V11F3_theta_a3_b4_c2_T2378376_v1.txt,11,679966,0.251385174,0.250071602,0.236555657,0.267528262,0.015528028,370,4096,372.363636
graph_V11F3_theta_a3_b4_c2_T2378376_v2.txt,11,679966,0.240896828,0.240679400,0.239751926,0.242259158,0.001267679,354,8192,744.727273
graph_V11F3_theta_a3_b4_c2_T2378376_v3.txt,11,679966,0.240823116,0.241057158,0.239873952,0.241538239,0.000856472,354,4096,372.363636
graph_V11F3_theta_a3_b5_c1_T2642640_v1.txt,11,700780,0.272358602,0.271769384,0.270794539,0.274511882,0.001927445,389,4096,372.363636
graph_V11F3_theta_a3_b5_c1_T2642640_v2.txt,11,700780,0.279937710,0.280592526,0.269251961,0.289968642,0.010373852,399,4096,372.363636
graph_V11F3_theta_a3_b5_c1_T2642640_v3.txt,11,700780,0.269348634,0.270114755,0.266010050,0.271921096,0.003029080,384,8192,744.727273
graph_V11F3_theta_a4_b1_c4_T2522520_v1.txt,11,672902,0.254772498,0.254972029,0.254055764,0.255289702,0.000640711,379,4096,372.363636
graph_V11F3_theta_a4_b1_c4_T2522520_v2.txt,11,672902,0.278551862,0.278986905,0.276856758,0.279811923,0.001524860,414,4096,372.363636
graph_V11F3_theta_a4_b1_c4_T2522520_v3.txt,11,672902,0.274624275,0.274625903,0.271456216,0.277790705,0.003167245,408,4096,372.363636
graph_V11F3_theta_a4_b2_c3_T2378376_v1.txt,11,679966,0.238322097,0.238360693,0.237193652,0.239411947,0.001109651,350,4096,372.363636
graph_V11F3_theta_a4_b2_c3_T2378376_v2.txt,11,679966,0.265898349,0.260797332,0.256350140,0.280547574,0.012879993,391,4096,372.363636
graph_V11F3_theta_a4_b2_c3_T2378376_v3.txt,11,679966,0.262310430,0.261860935,0.261162298,0.263908057,0.001427001,386,4096,372.363636
graph_V11F3_theta_a4_b3_c2_T2378376_v1.txt,11,679966,0.235257750,0.234412016,0.232012814,0.239348420,0.003740218,346,4096,372.363636
graph_V11F3_theta_a4_b3_c2_T2378376_v2.txt,11,679966,0.248774900,0.240650561,0.239613874,0.266060266,0.014978537,366,4096,372.363636
graph_V11F3_theta_a4_b3_c2_T2378376_v3.txt,11,679966,0.242018636,0.242087581,0.240414362,0.243553964,0.001570936,356,4096,372.363636
graph_V11F3_theta_a4_b4_c1_T2522520_v1.txt,11,672902,0.241596245,0.238901083,0.236915457,0.248972195,0.006464453,359,4096,372.363636
graph_V11F3_theta_a4_b4_c1_T2522520_v2.txt,11,672902,0.240791435,0.241656658,0.236821844,0.243895803,0.003615478,358,4096,372.363636
graph_V11F3_theta_a4_b4_c1_T2522520_v3.txt,11,672902,0.239549101,0.238987457,0.237756966,0.241902879,0.002129256,356,8192,744.727273
graph_V11F3_theta_a5_b1_c3_T2642640_v1.txt,11,700780,0.260434296,0.260688171,0.257222805,0.263391912,0.003092379,372,8192,744.727273
graph_V11F3_theta_a5_b1_c3_T2642640_v2.txt,11,700780,0.287566004,0.288656769,0.284128777,0.289912467,0.003042218,410,4096,372.363636
graph_V11F3_theta_a5_b1_c3_T2642640_v3.txt,11,700780,0.288812436,0.283467423,0.282197807,0.300772079,0.010376790,412,4096,372.363636
graph_V11F3_theta_a5_b2_c2_T2576574_v1.txt,11,718374,0.257575809,0.256287017,0.255905472,0.260534937,0.002569771,359,8192,744.727273
graph_V11F3_theta_a5_b2_c2_T2576574_v2.txt,11,718374,0.279193941,0.278297980,0.277085205,0.282198639,0.002671865,389,4096,372.363636
graph_V11F3_theta_a5_b2_c2_T2576574_v3.txt,11,718374,0.271686881,0.270792658,0.270674118,0.273593866,0.001652561,378,8192,744.727273
graph_V11F3_theta_a5_b3_c1_T2642640_v1.txt,11,700780,0.243144486,0.244714252,0.239534633,0.245184572,0.003135056,347,4096,372.363636
graph_V11F3_theta_a5_b3_c1_T2642640_v2.txt,11,700780,0.252385476,0.251515024,0.251320884,0.254320519,0.001678606,360,4096,372.363636
graph_V11F3_theta_a5_b3_c1_T2642640_v3.txt,11,700780,0.241699401,0.241963101,0.241003253,0.242131850,0.000608758,345,4096,372.363636
