filename,startTime,endTime,totalTimeSeconds,triangulationCountA,triangulationCountB,newStoredCount,oldStoredCount,newSpaceExceeded,oldSpaceExceeded,xxHashXorA,xxHashXorB,xxHashSumA,xxHashSumB,sipHashXorA,sipHashXorB,sipHashSumA,sipHashSumB,sha256XorA,sha256XorB,sha256SumA,sha256SumB,triangulationCountMatch,hashMatch,exactMatch,matched
case_040.txt,2026-08-31 21:27:38,2026-08-31 21:27:40,1.480,48048,48048,48048,48048,NO,NO,0xB444A4F6E6447FAC,0xB444A4F6E6447FAC,0x3FD7B1F22F859DF2,0x3FD7B1F22F859DF2,0x14B67D2BB44E8CFF,0x14B67D2BB44E8CFF,0xECE55B84D032B501,0xECE55B84D032B501,0xACFAC3C801B32E1F|0xBB37D49F158C3D5F|0x76AACF8079C02B09|0xC0469830227C19BC,0xACFAC3C801B32E1F|0xBB37D49F158C3D5F|0x76AACF8079C02B09|0xC0469830227C19BC,0x05A15F07356F95A3|0x5196F7FAB43F3A15|0x3C88C6C6E123703D|0x94989DB67A377136,0x05A15F07356F95A3|0x5196F7FAB43F3A15|0x3C88C6C6E123703D|0x94989DB67A377136,MATCHED,MATCHED,MATCHED,MATCHED
case_041.txt,2026-08-31 21:27:40,2026-08-31 21:27:49,8.529,288288,288288,288288,288288,NO,NO,0x6F420BB9FC1B1EE8,0x6F420BB9FC1B1EE8,0x3AA60014F93137CE,0x3AA60014F93137CE,0x730A6232386CC91F,0x730A6232386CC91F,0x35BD5F548902AAE3,0x35BD5F548902AAE3,0xC1FEC3153B9A27F0|0xE622FB21B5072F5C|0x2D16C3D2BFF904B7|0x17246B52724FF47F,0xC1FEC3153B9A27F0|0xE622FB21B5072F5C|0x2D16C3D2BFF904B7|0x17246B52724FF47F,0x941607AC525E74CA|0x6C23C99056991A6C|0x5FCC7C5A00FF233D|0x87EDCB94C1263F65,0x941607AC525E74CA|0x6C23C99056991A6C|0x5FCC7C5A00FF233D|0x87EDCB94C1263F65,MATCHED,MATCHED,MATCHED,MATCHED
case_042.txt,2026-08-31 21:27:51,2026-08-31 21:27:57,5.886,192192,192192,192192,192192,NO,NO,0x9EDA00690952E857,0x9EDA00690952E857,0x54F34EEA9503FCB1,0x54F34EEA9503FCB1,0x146A7724B9C08D25,0x146A7724B9C08D25,0x1EBAB924DE4D6143,0x1EBAB924DE4D6143,0x41044524DDCA36EE|0xAEF342EAC2E54EC4|0xFF739510D110C959|0x6D729B70A9AE3142,0x41044524DDCA36EE|0xAEF342EAC2E54EC4|0xFF739510D110C959|0x6D729B70A9AE3142,0x517A196468DCDFBA|0xCC56A51821F38E3E|0x7C406EBB930685BD|0x7C6C3B933D510EC2,0x517A196468DCDFBA|0xCC56A51821F38E3E|0x7C406EBB930685BD|0x7C6C3B933D510EC2,MATCHED,MATCHED,MATCHED,MATCHED
case_043.txt,2026-08-31 21:27:58,2026-08-31 21:28:24,25.540,715000,715000,715000,715000,NO,NO,0x08B2A0170382EA44,0x08B2A0170382EA44,0x0247BC77403AE0DC,0x0247BC77403AE0DC,0xEE74894DA6595475,0xEE74894DA6595475,0x0EED5B1B98AB0149,0x0EED5B1B98AB0149,0xD78A9157BF9D8EFB|0x71B8B9649538C89E|0x5B58D162D2A7D339|0x9B77BE18706B6AAE,0xD78A9157BF9D8EFB|0x71B8B9649538C89E|0x5B58D162D2A7D339|0x9B77BE18706B6AAE,0xD4C114593177849B|0x74F681BA56714744|0x9075F1D43B416EA5|0x3C2D8A8518FA1A34,0xD4C114593177849B|0x74F681BA56714744|0x9075F1D43B416EA5|0x3C2D8A8518FA1A34,MATCHED,MATCHED,MATCHED,MATCHED
case_044.txt,2026-08-31 21:28:29,2026-08-31 21:30:35,126.727,3203200,3203200,3203200,3203200,NO,NO,0xC7580893682683D6,0xC7580893682683D6,0x08AD2F906E2F0560,0x08AD2F906E2F0560,0xD43D18508B9FB3A3,0xD43D18508B9FB3A3,0x031377E49F7F4A1D,0x031377E49F7F4A1D,0x8AAEC5FB04428FBF|0x7C39BB0A9B14E289|0xD3CE1E7D766E6297|0x6FB6BC33785AAE37,0x8AAEC5FB04428FBF|0x7C39BB0A9B14E289|0xD3CE1E7D766E6297|0x6FB6BC33785AAE37,0x492D39ED67107E6D|0x1C212E500AFED87D|0x5B0621E3BC0CE789|0x296D6D1D1545A93D,0x492D39ED67107E6D|0x1C212E500AFED87D|0x5B0621E3BC0CE789|0x296D6D1D1545A93D,MATCHED,MATCHED,MATCHED,MATCHED
case_045.txt,2026-08-31 21:31:01,2026-08-31 21:31:28,27.358,800800,800800,800800,800800,NO,NO,0x78D5DEC892F67611,0x78D5DEC892F67611,0x7867F3296702DD39,0x7867F3296702DD39,0x2F205BB1417656C0,0x2F205BB1417656C0,0xE462C0DCDF54ECC2,0xE462C0DCDF54ECC2,0x2F7E3FA8C048C84F|0x110D0340034B0BCF|0xCC34260160670EF6|0x3CE7B7600B2B9E42,0x2F7E3FA8C048C84F|0x110D0340034B0BCF|0xCC34260160670EF6|0x3CE7B7600B2B9E42,0x365677B65E932131|0x4EB2190B737FF7D5|0xA9BC7731FB5D4790|0x8F5DCCF88247B1CE,0x365677B65E932131|0x4EB2190B737FF7D5|0xA9BC7731FB5D4790|0x8F5DCCF88247B1CE,MATCHED,MATCHED,MATCHED,MATCHED
case_046.txt,2026-08-31 21:31:34,2026-08-31 21:35:07,213.148,5605600,5605600,5605600,5605600,NO,NO,0x1750AEB10EF27FC2,0x1750AEB10EF27FC2,0xE4DEAF6460E6CC84,0xE4DEAF6460E6CC84,0x928078C9EEE64652,0x928078C9EEE64652,0xAEF9D6D79EEBD390,0xAEF9D6D79EEBD390,0x39BE9166A40845F6|0xFB0F9A91A0128A97|0xBB3EE95D4DDE0259|0x90BA92DBA384373A,0x39BE9166A40845F6|0xFB0F9A91A0128A97|0xBB3EE95D4DDE0259|0x90BA92DBA384373A,0xD0AB8C51C2A11F22|0x5515DBDED68FEDF1|0x857DD66C1BF9E2DB|0xB0E66AACE1317F22,0xD0AB8C51C2A11F22|0x5515DBDED68FEDF1|0x857DD66C1BF9E2DB|0xB0E66AACE1317F22,MATCHED,MATCHED,MATCHED,MATCHED
case_047.txt,2026-08-31 21:35:55,2026-08-31 21:39:32,216.758,5605600,5605600,5605600,5605600,NO,NO,0xC4593C2EA6064CD1,0xC4593C2EA6064CD1,0x17BE5126E9FA0723,0x17BE5126E9FA0723,0xAC96D7873CFBE2AA,0xAC96D7873CFBE2AA,0x4ECB2B06C410E04E,0x4ECB2B06C410E04E,0xB5BA2F04F7F3A9A7|0xD86BA0C86677E71F|0xD232A93B77269AAB|0xF87D6043427724C5,0xB5BA2F04F7F3A9A7|0xD86BA0C86677E71F|0xD232A93B77269AAB|0xF87D6043427724C5,0x2B773C7E03A1A0EF|0x5253625A9FC79B65|0xFD7C3B65AE52E007|0x2A9F79758E896BF1,0x2B773C7E03A1A0EF|0x5253625A9FC79B65|0xFD7C3B65AE52E007|0x2A9F79758E896BF1,MATCHED,MATCHED,MATCHED,MATCHED
case_048.txt,2026-08-31 21:40:19,2026-08-31 21:43:36,197.182,5005000,5005000,5005000,5005000,NO,NO,0x64C0F3958082E970,0x64C0F3958082E970,0xB593EF21007A8614,0xB593EF21007A8614,0x185B72E57D614749,0x185B72E57D614749,0x45147301C33E806B,0x45147301C33E806B,0x8046BBF0A84BC47E|0x9F5149E18792D7B2|0x97138DEE8CFD01A0|0x30E1CF68F7928BA7,0x8046BBF0A84BC47E|0x9F5149E18792D7B2|0x97138DEE8CFD01A0|0x30E1CF68F7928BA7,0x3F179058809DB26E|0x10E64409F9CC71BE|0xCE47BBB5CAA285DC|0x3FAA688FD964BF7D,0x3F179058809DB26E|0x10E64409F9CC71BE|0xCE47BBB5CAA285DC|0x3FAA688FD964BF7D,MATCHED,MATCHED,MATCHED,MATCHED
case_049.txt,2026-08-31 21:44:20,2026-08-31 21:44:58,38.444,1001000,1001000,1001000,1001000,NO,NO,0x7EEFDA2E3FF764BF,0x7EEFDA2E3FF764BF,0xC47221542789B863,0xC47221542789B863,0x3A345D7CA8021F27,0x3A345D7CA8021F27,0x7E4703C332FF3BF9,0x7E4703C332FF3BF9,0x17D918F66919543D|0xAF283B8672B56E80|0x576199596A59CAE8|0xEDF95CEEA79AC536,0x17D918F66919543D|0xAF283B8672B56E80|0x576199596A59CAE8|0xEDF95CEEA79AC536,0x18407635AA7CBB7B|0x7B3B959A2FF6CA4C|0x173479F21A4B2674|0x144D13E89C32DF5C,0x18407635AA7CBB7B|0x7B3B959A2FF6CA4C|0x173479F21A4B2674|0x144D13E89C32DF5C,MATCHED,MATCHED,MATCHED,MATCHED
